,Unnamed: 0,Partido,Localidad,ADSL,Unnamed: 4,DIALUP,FIBRAOPTICA,4G,Unnamed: 8,TELEFONIAFIJA,Unnamed: 10,SATELITAL
376,,Tornquist,Villa Ventana,SI,,--,--,SI,,SI,--,--
377,BUENOS AIRES,,30 de Agosto,--,SI,,SI,SI,SI,,,--
378,BUENOS AIRES,,,--,--,--,,SI,SI,SI,,--
379,BUENOS AIRES,,Girodias,SI,--,,--,--,--,,SI,
380,BUENOS AIRES,,,--,--,,,--,--,,SI,--
381,,Trenque Lauquen,Trenque Lauquen,SI,,SI,SI,SI,,SI,,SI
382,,Trenque Lauquen,Trongé,,,--,--,,,--,SI,--
383,BUENOS AIRES,Tres Arroyos,Balneario Orense,,--,--,--,,SI,--,--,--
384,,San Antonio,Los Alisos,SI,,--,--,--,,--,--,
385,CABA,COMUNA 01,,SI,SI,SI,,SI,SI,SI,SI,SI
386,CORDOBA,,,--,--,,--,SI,SI,,,--
387,,Calamuchita,Las Bajadas,,,--,--,,,--,SI,
388,CORDOBA,Calamuchita,Las Caleras,,--,--,--,,--,SI,SI,--
389,CORDOBA,,,SI,--,,,SI,SI,,,SI
390,CORDOBA,,Los Molinos,--,--,,--,--,--,,SI,--
391,,Calamuchita,Los Reartes,,,--,SI,,,SI,SI,
392,,COMUNA 06,CABALLITO,SI,,SI,SI,SI,,SI,SI,
393,,Río Primero,La Puerta,,,--,SI,,,SI,,--
394,CORDOBA,Río Primero,La Quinta,,--,--,--,,--,--,,--
395,CORDOBA,,Las Gramillas,--,--,,--,SI,--,,--,
396,CORDOBA,Río Primero,,--,--,--,,--,--,SI,--,
397,CORDOBA,Río Primero,Maquinista Gallini,,--,--,--,,--,--,,--
398,,Río Primero,Monte del Rosario,,,--,--,,,--,--,--
399,CORDOBA,Río Primero,Montecristo,,--,--,SI,,SI,SI,SI,SI
400,,Río Primero,Obispo Trejo,,,--,--,,,--,--,
401,CABA,COMUNA 10,,SI,SI,SI,,SI,SI,SI,SI,SI
402,CORDOBA,,Sinsacate,SI,--,,SI,SI,SI,,,--
403,CORDOBA,,Villa del Totoral,SI,--,,SI,SI,SI,,SI,
404,CORDOBA,,,--,--,,,--,--,,--,--
405,,Tulumba,Churqui Cañada,--,,--,--,--,,--,,--
406,,Tulumba,El Rodeo,,,--,--,,,--,--,--
407,CORDOBA,Tulumba,,--,--,--,,--,--,,--,
408,CORDOBA,,Las Arrias,SI,--,,--,SI,SI,,--,
409,,COMUNA 14,PALERMO,SI,,SI,SI,SI,,SI,,SI
410,ENTRE RIOS,Diamante,Aldea Valle María,,--,--,SI,,--,SI,,--
411,ENTRE RIOS,,,--,--,,,--,--,,SI,
412,ENTRE RIOS,Diamante,,--,--,--,,--,--,--,--,
413,ENTRE RIOS,,,SI,SI,,,SI,SI,,,--
414,ENTRE RIOS,,Estación Camps,--,--,,--,--,--,,SI,--
415,,Diamante,Estacion Puiggari,,,--,--,,,--,--,
416,,Diamante,General Alvear,--,,--,--,SI,,SI,SI,
417,ENTRE RIOS,,General Racedo,--,--,,--,SI,--,,SI,--
418,FORMOSA,,,SI,SI,,,SI,SI,SI,,SI
419,FORMOSA,Formosa,,--,--,--,,SI,--,SI,SI,
420,FORMOSA,,,--,--,,,--,--,,SI,
421,FORMOSA,Formosa,Mojón de Fierro,,--,--,--,,SI,--,SI,SI
422,,Formosa,San Hilario,,,--,--,,,--,,SI
423,,Formosa,Villa del Carmen,--,,--,SI,SI,,--,SI,
424,FORMOSA,Formosa,Villa Trinidad,,--,--,--,,,--,--,
425,FORMOSA,,Banco Payaguá,--,--,,--,--,--,,,--
426,FORMOSA,Laishi,,SI,--,,,SI,--,SI,,SI
427,,Laishi,Herradura,,,--,--,,,SI,SI,--
428,,Laishi,San Francisco de Laishi,--,,--,--,SI,,SI,SI,
429,FORMOSA,,,--,--,,,SI,--,,SI,--
430,FORMOSA,Laishi,,--,--,--,,--,--,--,,--
431,,Quemú Quemú,Quemú Quemú,,,SI,SI,,,SI,SI,SI
432,LA PAMPA,Quemú Quemú,Relmo,,--,--,--,,SI,--,--,
433,LA PAMPA,Quemú Quemú,Villa Mirasol,,,--,--,,--,SI,,--
434,,Rancul,Caleufú,--,,--,SI,SI,,SI,--,SI
435,LA PAMPA,Rancul,,--,--,--,,--,--,,--,
436,LA PAMPA,,La Maruja,--,SI,,--,--,--,,--,SI
437,,Rancul,Parera,--,,--,SI,SI,,SI,,SI
438,,Rancul,Pichi Huinca,,,--,SI,,,SI,,--
439,,Rancul,Quetrequén,,,--,SI,,,SI,SI,
440,LA PAMPA,Rancul,Rancul,,--,--,SI,,--,SI,SI,SI
441,LA PAMPA,,,--,SI,,,--,--,,,SI
442,LA PAMPA,Realicó,,--,--,--,,--,--,SI,SI,SI
443,LA PAMPA,Realicó,,--,--,--,,--,--,SI,SI,--
444,MENDOZA,,Bowen,--,SI,,--,SI,SI,,SI,
445,,General Alvear,Carmensa,,--,--,--,,--,SI,SI,--
446,,General Alvear,General Alvear,SI,,SI,SI,SI,,SI,,--
447,MENDOZA,,Los Compartos,--,--,,--,SI,SI,,--,
448,MENDOZA,,,--,--,,,SI,SI,,--,
449,MENDOZA,Godoy Cruz,Godoy Cruz,,SI,SI,SI,,SI,SI,,SI
450,,Godoy Cruz,LAS TORTUGAS,,,--,SI,,,--,,--
451,MENDOZA,Godoy Cruz,,--,--,--,,--,--,--,--,
452,MENDOZA,,,--,--,,,SI,SI,,--,
453,MENDOZA,,Villa Hipodromo,--,--,,SI,SI,SI,,--,--
454,MENDOZA,,,--,--,--,,SI,SI,--,,--
455,,Grl. José de San Martín,Pacará,--,,--,--,--,,--,--,
456,MENDOZA,Malargüe,Malargüe,,SI,--,SI,,SI,SI,SI,
457,MENDOZA,,,--,--,,,--,--,,,--
458,MENDOZA,,Barrio Cooperativa Los Campamentos,--,--,,--,SI,--,,SI,--
459,MENDOZA,,,--,--,,,--,--,,SI,
460,MENDOZA,Rivadavia,,--,--,--,,--,SI,--,--,
461,,Rivadavia,El Mirador,--,,--,SI,--,,--,,--
462,MENDOZA,Rivadavia,La Central,,--,--,--,,SI,--,SI,--
463,,Rivadavia,La Esperanza,,,--,--,,,--,SI,
464,,Rivadavia,La Florida,--,,--,--,--,,--,SI,
465,MENDOZA,,,--,--,,,--,--,,,--
466,MENDOZA,,Los Árboles,--,--,,--,--,--,,,--
467,,Rivadavia,Los Campamentos,--,,--,--,SI,,SI,SI,
468,MENDOZA,Rivadavia,Medrano,,--,SI,--,,,SI,SI,--
469,MENDOZA,Rivadavia,,--,--,--,,SI,SI,--,,--
470,MENDOZA,,Reducción de Abajo,--,--,,--,--,--,,SI,--
471,MENDOZA,Rivadavia,Rivadavia,,--,SI,SI,,SI,SI,SI,
472,,Rivadavia,Santa María de Oro,,,--,--,,,--,SI,--
473,,General Manuel Belgrano,Bernardo de Irigoyen,--,,--,SI,SI,,SI,--,--
474,,General Manuel Belgrano,Caburei,,,--,--,,,--,,--
475,MISIONES,,Dos Hermanas,--,--,,--,SI,--,,--,--
476,MISIONES,,,--,--,,,--,--,,--,
477,,General Manuel Belgrano,Piñalito Norte,,,--,--,,--,--,,--
478,,General Manuel Belgrano,Puerto Andresito,--,,--,--,--,,--,,--
479,,General Manuel Belgrano,Puerto Deseado,,,--,--,,,--,--,--
480,,General Manuel Belgrano,San Antonio,--,,--,--,SI,,SI,--,
481,MISIONES,,,--,--,,,SI,--,,SI,SI
482,MISIONES,,Fracrán,--,--,,--,SI,SI,,,--
483,MISIONES,,San Vicente,--,--,,SI,SI,SI,,SI,
484,MISIONES,Iguazú,,SI,SI,--,,SI,SI,SI,SI,--
485,,Iguazú,Libertad,SI,,--,--,,,SI,,--
486,MISIONES,Iguazú,Puerto Iguazú,,SI,--,SI,,SI,SI,--,SI
487,MISIONES,Iguazú,,--,--,--,,--,--,--,--,--
488,NEUQUEN,,,SI,SI,,,SI,SI,,SI,
489,,Lácar,Villa Lago Meliquina,SI,,--,SI,SI,,SI,,--
490,,Loncopué,Chorriaca,,,--,--,,,--,,SI
491,NEUQUEN,,Loncopué,--,SI,,--,SI,--,,SI,
492,NEUQUEN,,,SI,--,,,SI,SI,,SI,
493,NEUQUEN,Los Lagos,,--,--,--,,--,--,SI,,SI
494,NEUQUEN,,Andacollo,SI,--,,,--,--,,,SI
495,NEUQUEN,Minas,Huinganco,,--,SI,--,,--,SI,SI,
496,,Minas,Las Ovejas,--,,--,--,--,,SI,SI,--
497,NEUQUEN,,,--,--,,,--,--,,--,--
498,NEUQUEN,Minas,,--,--,--,,--,--,--,,--
499,NEUQUEN,,,--,--,,,SI,--,,SI,
500,NEUQUEN,,Villa del Nahueve,--,--,,--,--,--,,SI,
501,,Bariloche,San Carlos de Bariloche,,,SI,SI,,,SI,,SI
502,,Bariloche,Villa Campanario,--,,--,--,SI,,--,,--
503,,Bariloche,Villa Catedral,SI,,--,--,SI,,SI,--,
504,RIO NEGRO,Bariloche,Villa Llao Llao,,--,--,--,,SI,SI,--,--
505,RIO NEGRO,,Villa Los Coihues,--,--,,,SI,SI,,,SI
506,RIO NEGRO,Bariloche,,--,--,--,,SI,SI,--,,--
507,RIO NEGRO,Conesa,Barrio Colonia Conesa,,--,--,--,,--,--,--,--
508,,Conesa,Barrio Planta Compresora de Gas,,,--,--,,,--,--,
509,RIO NEGRO,,General Conesa,SI,--,,SI,SI,SI,,SI,SI
510,RIO NEGRO,,,--,--,,,--,--,,,SI
511,,El Cuy,Cerro Policía,--,,--,SI,SI,,SI,--,--
512,,El Cuy,El Cuy,,,SI,--,,,SI,--,
513,RIO NEGRO,El Cuy,Las Perlas,,--,--,SI,,--,--,,SI
514,,El Cuy,Mencué,,,--,--,,,SI,--,SI
515,SALTA,Anta,,--,SI,--,,SI,SI,SI,--,
516,SALTA,,Gaona,--,SI,,SI,SI,--,,--,SI
517,,Anta,General Pizarro,,,--,SI,,,--,,SI
518,SALTA,Anta,Joaquín V. González,,SI,--,SI,,SI,SI,,SI
519,SALTA,Anta,Las Lajitas,,,--,SI,,SI,SI,SI,SI
520,,Anta,Luis Burela,--,,--,--,--,,--,SI,
521,SALTA,Anta,,--,--,--,,--,--,,--,--
522,SALTA,,Nuestra Señora de Talavera,--,--,,--,SI,SI,,,--
523,SALTA,,,--,--,,,--,--,,SI,
524,SALTA,Anta,,--,--,--,,--,--,--,SI,SI
525,,Anta,Tolloche,,,--,SI,,,--,,SI
526,SALTA,Cachi,Cachi,,--,--,SI,,SI,SI,SI,SI
527,SALTA,Cachi,,--,--,--,,SI,--,SI,SI,
528,SALTA,,Cafayate,SI,--,,SI,SI,SI,,SI,
529,,Rawson,Rawson,SI,,SI,--,SI,,SI,,SI
530,SAN JUAN,Rawson,Villa Bolaños,,--,--,--,,,--,,--
531,SAN JUAN,,Villa Krause,--,--,,--,SI,SI,,SI,--
532,SAN JUAN,Rivadavia,,SI,--,,,SI,SI,SI,SI,
533,SAN JUAN,San Martín,,--,--,--,,--,--,--,,--
534,SAN JUAN,,,--,--,,,--,--,,,--
535,SAN JUAN,San Martín,San Isidro (Est. Los Angacos),,--,--,--,,SI,--,SI,
536,,San Martín,Villa Dominguito (Est. Puntilla Blanca),,,--,--,,,--,SI,
537,SAN JUAN,,,--,--,,SI,SI,SI,,SI,--
538,SAN JUAN,San Martín,,--,--,--,,--,--,--,,--
539,SAN JUAN,,Villa San Martín,--,--,,--,SI,SI,,SI,
540,SAN JUAN,,,--,--,--,,SI,SI,--,SI,
541,,Santa Lucía,Colonia Gutierrez,--,,--,--,SI,,--,,--
542,SAN JUAN,Santa Lucía,Santa Lucía,,--,SI,SI,,SI,SI,,--
543,SAN JUAN,Sarmiento,Cañada Honda,,--,--,SI,,--,SI,SI,SI
544,,Gobernador Dupuy,Unión,,,--,--,,,SI,SI,
545,SAN LUIS,Junín,,--,--,--,,--,--,--,,--
546,SAN LUIS,,,--,--,,,--,--,,,--
547,,Junín,Carpinteria,SI,,--,--,SI,,SI,SI,
548,SAN LUIS,Junín,Cerrito Blanco,,--,--,--,,--,--,--,--
549,SAN LUIS,Junín,,SI,SI,--,,--,--,SI,,--
550,SAN LUIS,,El Duraznito,--,--,,--,--,--,,--,--
551,,Junín,La Chilca,,--,--,--,,--,--,--,
552,,Junín,La Lomita,--,,--,--,--,,--,--,--
553,,Junín,Lafinur,,,--,--,,,--,SI,--
554,SAN LUIS,Junín,Las Palomas,,--,--,--,,--,--,,--
555,SAN LUIS,,,--,--,,,--,--,,SI,--
556,SAN LUIS,Junín,,--,--,--,,--,--,--,--,
557,SAN LUIS,Junín,Los Molles,,--,--,--,,--,SI,,--
558,,Junín,Merlo,SI,,--,SI,,,SI,,--
559,,Junín,Ojo Del Rio,--,,--,--,--,,--,--,
560,,Junín,Santa Ana,,,--,--,,,--,--,--
561,SAN LUIS,,Santa Rosa del Conlara,SI,--,,--,SI,SI,,,--
562,SANTA FE,,,--,SI,,,SI,--,,--,--
563,SANTA FE,Caseros,,SI,SI,--,,SI,SI,SI,--,--
564,SANTA FE,,Los Nogales,--,SI,,--,--,--,,--,
565,SANTA FE,Caseros,Los Quirquinchos,,--,--,--,,SI,SI,SI,--
566,,Caseros,San José de la Esquina,,,--,--,SI,,SI,,--
567,SANTA FE,,,SI,--,,,SI,SI,,--,
568,SANTA FE,Caseros,,SI,SI,--,,SI,--,SI,--,
569,,Castellanos,Aldao (Est. Casablanca),,,--,SI,,,SI,,--
570,,Castellanos,Angélica,SI,,--,SI,SI,,SI,,--
571,SANTA FE,,,SI,SI,,,SI,SI,,SI,
572,SANTA FE,,Aurelia,--,--,,--,--,--,,SI,--
573,SANTA FE,,,--,--,,,SI,--,,,--
574,SANTA FE,General López,,SI,--,--,,SI,SI,SI,,SI
575,,General López,Teodelina,--,,--,--,SI,,SI,SI,
576,SANTA FE,General López,Venado Tuerto,,SI,--,SI,,SI,SI,SI,
577,SANTA FE,General López,,SI,SI,--,,SI,SI,SI,,--
578,SANTA FE,,,--,SI,,,SI,SI,,SI,SI
579,SANTA FE,General Obligado,,--,--,--,,SI,--,SI,SI,--
580,SANTA FE,,Avellaneda (Est. Ewald),SI,SI,,,SI,SI,,SI,
581,SANTA FE,General Obligado,Berna,,--,--,--,,--,SI,,--
582,,General Obligado,El Araza,--,,--,--,SI,,SI,,--
583,,General Obligado,El Rabón,--,,--,--,SI,,--,SI,
584,,Las Colonias,Sarmiento,,,--,--,,,SI,SI,
585,SANTA FE,,Acebal,SI,SI,,SI,SI,--,,,--
586,SANTA FE,,,--,--,,,--,--,,SI,--
587,SANTA FE,Rosario,Álvarez,,SI,--,SI,,SI,SI,--,--
588,,Rosario,Alvear,SI,,--,SI,SI,,SI,SI,
589,SANTA FE,,Arbilla,SI,--,,--,--,--,,--,--
590,SANTA FE,Rosario,,--,SI,--,,--,--,SI,,--
591,,Rosario,Arroyo Seco,SI,,--,SI,,,SI,SI,--
592,SANTA FE,Rosario,Carmen del Sauce,,--,--,SI,,--,--,SI,
593,,Rosario,Coronel Bogado,,,--,SI,,,SI,,--
594,,Rosario,Coronel Rodolfo S. Domínguez,--,,--,--,SI,,SI,--,--
595,SANTA FE,,,--,--,,,--,--,,--,
596,SANTA FE,,El Caramelo,SI,--,,SI,--,--,,--,--
597,,San Justo,Pedro Gómez Cello,--,,--,--,SI,,SI,SI,--
598,,San Justo,Ramayón,,--,--,--,,--,SI,,--
599,,San Justo,San Bernardo,,,--,--,,,--,SI,
600,,San Justo,San Justo,SI,,--,SI,SI,,SI,SI,--
601,SANTA FE,,,--,--,,,SI,--,,,--
602,SANTA FE,,Silva (Est. Abipones),--,--,,--,--,--,,SI,--
603,SANTA FE,,,SI,--,,,SI,--,,SI,--
604,SANTA FE,San Justo,,SI,--,--,,SI,--,SI,SI,
605,,San Lorenzo,Aldao,--,,--,--,SI,,SI,--,--
606,SANTA FE,San Lorenzo,Capitán Bermúdez,,SI,--,SI,,SI,SI,,--
607,SANTA FE,San Lorenzo,,SI,SI,--,,SI,SI,SI,--,
608,SANTIAGO DEL ESTERO,,,--,--,,,SI,--,,SI,--
609,,Copo,Monte Quemado,--,,--,SI,SI,,SI,,SI
610,,Copo,Nueva Esperanza,,,--,--,,,--,SI,SI
611,SANTIAGO DEL ESTERO,,Pampa de los Guanacos,--,--,,SI,SI,--,,--,
612,SANTIAGO DEL ESTERO,,,--,--,,,--,--,,SI,
613,SANTIAGO DEL ESTERO,Copo,,--,--,--,,SI,--,--,,--
614,SANTIAGO DEL ESTERO,,Bandera Bajada,--,--,,SI,SI,--,,,--
615,SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,,--,--,--,,--,--,SI,--
616,,Figueroa,Colonia San Juan,,,--,--,--,,--,--,
617,SANTIAGO DEL ESTERO,,,--,--,,,--,--,,,--
618,SANTIAGO DEL ESTERO,Figueroa,,--,--,--,,SI,--,--,--,--
619,SANTIAGO DEL ESTERO,Figueroa,,--,--,--,,SI,--,--,SI,
620,SANTIAGO DEL ESTERO,,La Invernada,--,--,,SI,--,--,,SI,--
621,,Figueroa,Minerva,,--,--,--,,--,--,,--
622,,Figueroa,Vaca Huañuna,--,,--,--,--,,--,,--
623,,Figueroa,Villa Figueroa,,,--,SI,,,--,SI,
624,TUCUMAN,Burruyacú,Villa Burruyacú,,--,--,SI,,--,--,SI,
625,TUCUMAN,,,--,--,,,--,--,,--,--
626,TUCUMAN,Capital,,SI,SI,SI,,SI,SI,SI,,SI
627,TUCUMAN,Chicligasta,Alpachiri,,--,--,--,,SI,--,--,
628,,Chicligasta,Alto Verde,--,,--,--,,,SI,--,--
629,TUCUMAN,,Arcadia,SI,--,,--,--,--,,,--
630,TUCUMAN,,,SI,SI,--,,SI,SI,SI,SI,--
631,,Chicligasta,Iltico,--,,--,--,SI,,--,--,
632,TUCUMAN,Chicligasta,La Trinidad,,--,--,--,,SI,SI,--,--
633,TUCUMAN,Chicligasta,Medina,,--,--,--,,--,--,--,--
634,,Chicligasta,San Roque,,,--,--,,,--,,--
635,TUCUMAN,Cruz Alta,,--,SI,--,,SI,SI,SI,--,--
636,TUCUMAN,,,--,SI,,,SI,SI,,SI,
637,,Cruz Alta,Barrio Aeropuerto,--,,--,--,SI,,--,,--
638,TUCUMAN,Cruz Alta,Colombres,,--,--,--,,SI,SI,--,--
639,,Cruz Alta,Colonia Mayo - Barrio La Milagrosa,--,,--,--,--,,--,--,--
640,TUCUMAN,Cruz Alta,Delfín Gallo,,--,--,--,,,SI,SI,
641,TUCUMAN,,El Bracho,--,--,,--,SI,SI,,SI,--
642,TUCUMAN,Cruz Alta,,--,--,,,SI,--,--,,--
643,TUCUMAN,Cruz Alta,,--,--,--,,SI,SI,--,--,
644,TUCUMAN,,,--,--,,,SI,SI,,--,--
645,TUCUMAN,Cruz Alta,Ex Ingenio Los Ralos,,--,--,--,,--,--,,--
646,,Cruz Alta,Ex Ingenio Lujan,,,--,--,,,--,--,--
647,TUCUMAN,,,--,--,,--,SI,SI,,--,--
648,TUCUMAN,Cruz Alta,,SI,--,--,,SI,SI,SI,SI,
649,TUCUMAN,Cruz Alta,Las Cejas,,,--,--,,SI,--,--,SI
650,,Cruz Alta,Lastenia,--,,--,--,SI,,--,,--
651,TUCUMAN,Cruz Alta,,--,--,--,,SI,SI,,--,
652,TUCUMAN,,Los Gutierrez,--,--,,--,SI,SI,,--,
653,TUCUMAN,,,--,--,,,--,--,,,--
654,TUCUMAN,Cruz Alta,,--,--,--,,--,--,--,,--
655,,Cruz Alta,Ranchillos,,,--,--,,,SI,SI,
656,TUCUMAN,Cruz Alta,San Andrés,,--,--,SI,,--,SI,--,--
657,TUCUMAN,Cruz Alta,,--,--,--,,SI,SI,--,--,--
658,TUCUMAN,,Villa Tercera,--,--,,--,--,--,,,--
659,TUCUMAN,,Barrio Casa Rosada,--,--,,--,SI,--,,--,--
660,TUCUMAN,,,--,--,,,SI,--,,--,
661,,Famaillá,Ex Ingenio Nueva Baviera,--,,--,--,SI,,--,,--
662,,Famaillá,Famaillá,,,--,SI,,,SI,,SI
663,TUCUMAN,Famaillá,Ingenio Fronterita,,--,--,--,,--,--,--,
664,,Graneros,Graneros,,,--,--,,,SI,SI,
665,TUCUMAN,Graneros,,--,--,--,,SI,SI,SI,,SI
666,TUCUMAN,,Taco Ralo,--,--,,--,SI,SI,,SI,--
667,,Juan Bautista Alberdi,Juan Bautista Alberdi,,,--,--,,,SI,--,SI
668,TUCUMAN,Juan Bautista Alberdi,Villa Belgrano,,--,--,--,,--,SI,--,
669,TUCUMAN,,,SI,--,,,SI,SI,,SI,SI
670,TUCUMAN,,San José de La Cocha,--,--,,--,--,--,,,SI
671,,Leales,Bella Vista,,,--,SI,,,SI,SI,--
672,,Leales,Estación Aráoz,--,,--,--,SI,,--,--,
673,,Leales,Los Puestos,--,,--,--,SI,,--,,--
674,TUCUMAN,Leales,Manuel García Fernández,,--,--,--,,--,SI,--,--
675,TUCUMAN,,Pala Pala,--,--,,,SI,--,,SI,
676,TUCUMAN,Leales,,--,--,--,,SI,SI,--,SI,--
677,TUCUMAN,Leales,Santa Rosa de Leales,,--,--,--,,SI,SI,SI,--
678,,Leales,Villa de Leales,,,--,--,,,SI,,--
679,TUCUMAN,Leales,Villa Fiad - Ingenio Leales,,--,--,--,,SI,SI,SI,
680,,Lules,Barrio Araujo,--,,--,--,SI,,--,--,--
681,TUCUMAN,Lules,,--,--,--,,SI,SI,--,,--
682,TUCUMAN,,,--,SI,,SI,SI,SI,,SI,--
683,TUCUMAN,,Ingenio San Pablo,SI,--,,SI,SI,SI,,SI,--
684,TUCUMAN,,,SI,--,,,SI,SI,,--,
685,,Río Chico,Santa Ana,SI,,--,--,SI,,SI,--,--
686,,Río Chico,Villa Clodomiro Hileret,,,--,--,,,--,,--
687,TUCUMAN,Simoca,,--,--,,,SI,SI,--,SI,
688,TUCUMAN,,Monteagudo,--,--,,--,SI,SI,,SI,
689,,Simoca,Nueva Trinidad,,,--,--,--,,--,,--
690,TUCUMAN,Simoca,Santa Cruz,,--,--,--,,--,--,,--
691,TUCUMAN,,Simoca,--,--,,--,SI,SI,,SI,
692,TUCUMAN,Simoca,,--,--,--,,--,--,--,SI,
693,TUCUMAN,,,--,--,,,SI,SI,,SI,SI
694,TUCUMAN,,Colalao del Valle,--,--,,--,SI,--,,,--
695,,Tafí del Valle,El Mollar,,,--,--,,,SI,SI,
696,,Tafí del Valle,Tafí del Valle,SI,,--,--,SI,,SI,SI,
697,TUCUMAN,,Barrio El Cruce,--,--,,--,SI,SI,,,--
698,TUCUMAN,Tafí Viejo,,SI,--,--,,SI,--,,--,--
699,TUCUMAN,Tafí Viejo,,SI,--,--,,SI,SI,SI,--,
700,TUCUMAN,,Barrio Parada 14,--,--,,--,SI,SI,,--,
701,TUCUMAN,Tafí Viejo,Barrio U.T.A. II,,--,--,--,,SI,--,,--
702,,Tafí Viejo,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6),,,--,SI,,,SI,,--
703,,Lules,Lules,SI,,--,SI,SI,,SI,SI,
704,,Monteros,Acheral,,,--,SI,,,SI,SI,
705,TUCUMAN,,Capitán Cáceres,--,--,,--,--,--,,SI,--
706,TUCUMAN,,,SI,--,,,SI,SI,,,--
707,,Monteros,Pueblo Independencia,,,--,--,,SI,SI,--,
708,,Monteros,Río Seco,SI,,--,SI,SI,,SI,SI,--
709,TUCUMAN,,,SI,--,,,SI,--,,,--
710,TUCUMAN,Monteros,,--,--,--,,--,--,--,SI,--
711,,Monteros,Soldado Maldonado,--,,--,--,--,,--,--,
712,TUCUMAN,Monteros,Teniente Berdina,,--,--,--,,--,--,SI,--
713,,Monteros,Villa Quinteros,,,--,--,,,SI,SI,--
714,,Río Chico,Aguilares,SI,,--,--,SI,,SI,,--
715,TUCUMAN,,,--,--,,,SI,SI,,--,--
716,TUCUMAN,,Los Sarmientos,SI,--,,--,--,--,,--,
717,,Río Chico,Río Chico,--,,--,--,--,,--,,--
718,TUCUMAN,Tafí Viejo,El Cadillal,,--,--,--,,,SI,--,--
719,TUCUMAN,Tafí Viejo,Tafí Viejo,,SI,--,SI,,SI,SI,SI,
720,,Tafí Viejo,Villa Las Flores,,,--,--,,,--,--,--
721,TUCUMAN,Tafí Viejo,,--,SI,--,,SI,SI,SI,,--
722,TUCUMAN,,,--,--,,,SI,SI,,--,--
723,TUCUMAN,,San Pedro de Colalao,--,--,,--,SI,SI,,SI,--
724,TUCUMAN,,,SI,--,--,,SI,SI,SI,SI,
725,,Yerba Buena,Barrio San José III,--,,--,--,SI,,--,--,--
726,TUCUMAN,Yerba Buena,Cevil Redondo,,--,--,--,,SI,--,,--
727,TUCUMAN,,,--,--,,,--,--,,--,
728,TUCUMAN,,EX INGENIO SAN JOSE,--,--,,--,SI,SI,,--,--
729,,Yerba Buena,Villa Carmela,,,--,--,,,SI,,--
730,TUCUMAN,Yerba Buena,Villa San Javier,,--,--,--,,SI,--,--,--
731,TUCUMAN,,,SI,SI,,,SI,SI,,--,
732,SANTA FE,San Lorenzo,,SI,SI,--,,SI,SI,SI,SI,
733,SANTA FE,San Lorenzo,,SI,--,--,,SI,SI,SI,,SI
734,SANTA FE,,Villa Elvira,--,--,,--,SI,SI,,,--
735,,San Lorenzo,Villa Mugueta,,SI,--,--,,--,SI,--,
736,,San Martín,Cañada Rosquín,--,,--,--,SI,,SI,--,
737,SANTA FE,,Carlos Pellegrini,SI,--,,--,SI,SI,,,--
738,SANTA FE,,,--,SI,,,SI,--,,--,--
739,SANTA FE,,,--,--,,,SI,--,,SI,--
740,SANTA FE,San Martín,,--,SI,--,,SI,--,--,--,
741,,San Martín,Crispi,,,--,--,,,SI,,--
742,SANTA FE,San Martín,El Trébol,,SI,--,SI,,SI,SI,,--
743,SANTA FE,San Martín,Landeta,,,--,--,,SI,SI,--,
744,,San Martín,Las Bandurrias,--,,--,--,SI,,--,--,
745,SANTA FE,San Martín,,--,--,--,,SI,--,,,--
746,SANTA FE,,Los Cardos,SI,SI,,--,SI,SI,,--,SI
747,,San Martín,María Susana,SI,,--,SI,SI,,SI,SI,--
748,,San Martín,Piamonte,,,--,--,,,SI,--,
749,SANTA FE,San Martín,,SI,SI,--,,SI,SI,SI,SI,SI
750,SANTA FE,,,SI,SI,,,SI,SI,,,--
751,SANTA FE,San Martín,Sastre,,--,--,SI,,SI,SI,SI,--
752,,San Martín,Traill,,,--,--,,,--,--,
753,,San Martín,Wildermuth (Est. Granadero B. Bustos),--,,--,--,--,,--,,--
754,SANTA FE,Vera,Calchaquí,,--,--,--,,,SI,SI,SI
755,SANTA FE,,Cañada Ombú,--,--,,--,SI,--,,SI,
756,SANTA FE,Vera,,--,--,,,--,--,--,--,SI
757,,Vera,Fortín Olmos,,,--,--,,,SI,,SI
758,,Vera,Garabato,--,,--,--,SI,,SI,,--
759,,Vera,Golondrina,--,,--,--,SI,,SI,SI,--
760,SANTA FE,Vera,Intiyaco,,--,--,--,,--,SI,SI,
761,SANTA FE,,,--,--,,,--,--,,SI,--
762,SANTA FE,Vera,,--,--,--,,SI,--,SI,,--
763,SANTA FE,,,--,--,,,SI,--,,SI,
764,SANTA FE,,Margarita,--,SI,,--,SI,SI,,SI,SI
765,,Vera,Paraje 29,,,--,--,,,--,,SI
766,,Vera,Pozo de los Indios,--,,--,--,--,,--,SI,SI
767,SANTA FE,,Pueblo Santa Lucía,--,--,,--,SI,--,,SI,--
768,SANTA FE,,,--,--,,,SI,--,--,SI,
769,SANTA FE,Vera,Toba,,--,--,--,,--,--,SI,SI
770,,Vera,Vera (Est. Gobernador Vera),,,--,--,,,SI,,--
771,SANTIAGO DEL ESTERO,Aguirre,,--,--,--,,SI,--,--,--,
772,SANTIAGO DEL ESTERO,,Malbrán,SI,--,,--,SI,SI,,--,
